duration_seconds_int,comments,city,date_posted,longitude,state,duration_seconds,duration_hours,id,shape,datetime,latitude,country
5,I remember this event very distinctly.  However I am unsure of the date.  It&#8217;s approximate.  However I am very sure it was during a Hal,midland,2007-02-01,-102.0775,tx,5,5 seconds,5656,light,1967-10-31 20:00:00.000000,31.9972222,us
120,Halloween-walking inside with parents&#44 saw several missile shaped&#44 copper crafts flying in a line formation at a low altitude&#44 very slo,garland,1999-01-28,-96.6386111,tx,120,2 minutes,5663,other,1976-10-31 20:00:00.000000,32.9125000,us
30,Sec. officer at hospital  sees very bright blue light.  Silhouetted by cloud&#44 appears as &quot;coffee table w/ shirt box on top.&quot; Erratic.,boerne,1999-11-02,-98.7316667,tx,30,30 sec.,5688,,1996-10-31 02:15:00.000000,29.7944444,us
12,A very dim&#44 round ball of light that moved at a very high speed across the sky--much faster than a jet&#44 but slower than a meteorite.,nocona,1999-01-28,-97.7255556,tx,12,12 seconds,5691,sphere,1997-10-31 00:00:00.000000,33.7866667,us
120,I saw  what appeared papers swirling high in the atmosphere. They changed into two huge white kite like objects which then turned into,el paso,1999-01-28,-106.4863889,tx,120,2 minutes,5692,other,1997-10-31 10:00:00.000000,31.7586111,us
60,Object with bright lights(white) on both ends&#44 with a red in blue light just behind the white lights on both ends.  Moving slowly north,houston,1999-11-09,-95.3630556,tx,60,one min.,5698,cylinder,1999-10-31 00:30:00.000000,29.7630556,us
240,Very large UFO sighted while masked/hiding in rolling cloud bank at sunset.,san antonio,2001-11-20,-98.4933333,tx,240,2 - 4 min/24 ttl,5734,formation,2001-10-31 19:11:00.000000,29.4238889,us
30,v shape ufo,houston,2002-12-23,-95.3630556,tx,30,30 seconds,5749,triangle,2002-10-31 21:00:00.000000,29.7630556,us
900,off &quot;v&quot; shaped&#44 non-reflective&#44 huge in size&#44 did not make any sounds,baytown,2005-12-16,-94.9772222,tx,900,10 to 15 minutes,5753,other,2003-10-31 02:00:00.000000,29.7352778,us
45,1 black object with 2 lites&#44 no sound&#44 hovered nearly over us. Came from the south west&#44 stopped. moved south.,dekabe,2003-12-09,-94.616319,tx,45,45 sec.,5760,circle,2003-10-31 17:30:00.000000,33.508726,
2700,45 minutes left to right and circular motion seen several times since,spurger,2003-11-26,-94.1775,tx,2700,45 min.,5763,disk,2003-10-31 19:00:00.000000,30.6925000,us
14400,((HOAX??)) Right Place -Wrong Time Goverment talking Triangle Craft down over local TX Hospital,seguin,2007-04-27,-97.9644444,tx,14400,4hr&#39s,5909,triangle,2006-10-31 00:00:00.000000,29.5686111,us
120,Three circular outlines made of red lights; two drifted away in different directions&#44 one lingered and then left.,corpus christi,2010-02-14,-97.3961111,tx,120,2 minutes,5957,oval,2009-10-31 22:00:00.000000,27.8002778,us
7200,Orange glowing crafts seen over College Station&#44 Tx,college station,2010-11-21,-96.3341667,tx,7200,2 hours,5960,disk,2010-10-31 01:25:00.000000,30.6277778,us
180,Bright Light becomes two Lights over Tomball&#44 Texas,tomball,2012-11-04,-95.6158333,tx,180,2-3 mintutes,6005,light,2012-10-31 19:11:00.000000,30.0969444,us
60,2 dots of light resembling stars&#44 moving very slowly and disappeared.  ((NUFORC Note:  Possible satellites??  PD)),the woodlands,2012-11-04,-95.4891667,tx,60,>1 minute,6007,light,2012-10-31 19:30:00.000000,30.1577778,us
120,Second Light near Pinehurst&#44 Texas,pinehurst,2012-11-04,-95.6822222,tx,120,2 minutes,6011,light,2012-10-31 20:15:00.000000,30.1708333,us
600,My date&#44 Sam&#44 and me were lying on a blanket discussing outer space and how we would get to other planets.  We were doing some serious,richardson,1999-01-28,-96.7294444,tx,600,10 min,6041,diamond,1980-10-03 18:00:00.000000,32.9480556,us
420,Object moved with uncertainty and vanished.,pleasanton,1999-05-24,-98.4783333,tx,420,7 minutes,6048,unknown,1997-10-03 02:00:00.000000,28.9669444,us
60,Lights flying around the moon.,waco,2011-06-12,-97.1463889,tx,60,1 minute or more,6050,light,1997-10-03 21:30:00.000000,31.5491667,us
1800,Between approx. 8:20 and 8:55 pm I saw four (4) things in the sky. 1)an object that was large and triangle shape move fast and silent.,duncanville,1999-10-19,-96.9080556,tx,1800,30 minutes,6055,triangle,1999-10-03 20:20:00.000000,32.6516667,us
180,Bright object in the sky changing shapes before taking off at a vary high speed. (Like 0 4&#44000mph in .090 seconds),arlington,2007-10-08,-97.1077778,tx,180,two -tree minuts,6146,light,2007-10-03 19:00:00.000000,32.7355556,us
120,Unlit  crescent shaped craft viewed from coastal town,rockport-fulton,2007-11-28,-97.034106,tx,120,2  minutes,6152,other,2007-10-03 22:30:00.000000,28.058716,
600,Orange glowing orbs  floating gracefully and stopping in triangular and linear shapes.,austin,2010-02-14,-97.7427778,tx,600,10 min,6175,sphere,2009-10-03 23:00:00.000000,30.2669444,us
120,A triangle shaped object with three bright lights,alice,2011-10-10,-98.0694444,tx,120,2 minutes,6197,triangle,2011-10-03 19:00:00.000000,27.7519444,us
1800,We saw two lights when we turned onto the road and they seemed to be right over each other. After we pulled over and took a picture thr,crosby,2011-10-10,-95.0619444,tx,1800,30 min,6198,circle,2011-10-03 19:00:00.000000,29.9116667,us
300,A large star like object was moving fast across the sky outside our back porch moving from NW to SW in E. TX,gary/gary city,2012-10-30,-94.3663,tx,300,5 minutes,6205,light,2012-10-03 06:45:00.000000,32.0281,
10,Green ball of  light  falling from the sky(completely vertically down),mcallen,2012-10-30,-98.2297222,tx,10,5-10 seconds,6220,light,2012-10-03 23:58:00.000000,26.2030556,us
1194,Saw what at first appeared to be 2 stars in the horizon.,houston,1999-10-19,-95.3630556,tx,1194,19:54,6270,egg,1999-10-04 19:51:00.000000,29.7630556,us
45,The object was shaped like a boomarang with 7 black spheres one in the center of the nose and three on each wing. It was dark in color,cleburne,2000-12-02,-97.3863889,tx,45,30-45 sec.,6278,other,2000-10-04 22:25:00.000000,32.3475000,us
20,It looked like a fireball chasing after something.,richwood,2000-12-02,-95.4097222,tx,20,20 seconds,6279,fireball,2000-10-04 22:47:00.000000,29.0558333,us
10,diamond-shaped with lights&#44 it split into 7 pieces and fused back together.,houston,2005-12-16,-95.3630556,tx,10,10 seconds,6292,diamond,2002-10-04 04:10:00.000000,29.7630556,us
10,V-shaped UFO Appears Across the Skies at El Paso&#44 Texas Racing from North to South,el paso,2002-11-09,-106.4863889,tx,10,10 seconds,6296,formation,2002-10-04 19:05:00.000000,31.7586111,us
2100,Squid shape UFO in Dallas.,dallas,2010-11-21,-96.8,tx,2100,35 minutes,6379,other,2010-10-04 20:45:00.000000,32.7833333,us
300,A glaring bright light which moved slowy towards us (E) for approx. 1:00 then it began to turn and move away for 4:00. The light w,manor,2013-10-14,-97.5566667,tx,300,5:00,6406,light,2013-10-04 00:34:00.000000,30.3405556,us
360,DIAMOND SHAPED OBJECTS MANEUVERING IN DALLAS NIGHT SKIES.,dallas,2013-10-14,-96.8,tx,360,6 minutes,6413,diamond,2013-10-04 19:15:00.000000,32.7833333,us
480,4 oblects moving in A tetrahedral pattern&#44 with A fourth object directly behind,houston,1998-11-01,-95.3630556,tx,480,5 to 8 minutes,6453,formation,1998-10-05 20:55:00.000000,29.7630556,us
30,Denton Texas light show. 10/08/10,lewisville,2010-11-21,-96.9938889,tx,30,00:00:30,6456,unknown,2010-10-08 12:02:00.000000,33.0461111,us
120,I saw an object chevron shaped in the evening sky&#44 moving southwest. I live southwest of Bush Intercontinental airport and was watching,houston,1999-10-19,-95.3630556,tx,120,1-2 minutes,6462,chevron,1999-10-05 21:00:00.000000,29.7630556,us
20,Shooting star changes directions multiple times lasting 20 seconds,garland,2002-10-15,-96.6386111,tx,20,20 seconds,6479,light,2002-10-05 01:30:00.000000,32.9125000,us
30,large red cylinder clearly visible from plane over rural farmland,texas (ne),2002-11-04,-99.901813,tx,30,30 seconds or more,6483,cylinder,2002-10-05 15:00:00.000000,31.968599,
5,Large cigar object floats and disappears over texas brushland&#44 all in five seconds,rio grande city,2004-02-12,-98.82,tx,5,5 sec,6494,cigar,2003-10-05 15:00:00.000000,26.3794444,us
300,Two far and near objects over Austin&#44 TX. during the early morning of 10/05/2007,austin,2007-10-08,-97.7427778,tx,300,5 minutes (2 events),6529,triangle,2007-10-05 01:05:00.000000,30.2669444,us
7200,small sphere above downtown Houston,houston,2007-10-08,-95.3630556,tx,7200,2 hours,6531,sphere,2007-10-05 12:00:00.000000,29.7630556,us
4,4 slanted shimmering/plusing rectangles in eastern sky. Very symmetrical and evenly spaced.,van alstyne,2007-11-28,-96.5769444,tx,4,3 to 4 seconds,6542,rectangle,2007-10-05 23:55:00.000000,33.4213889,us
15,I saw something flying in the sky in daylight&#44 and have no idea what it was&#33&#33&#33,la pryor,2010-11-21,-99.8494444,tx,15,15 secs,6561,fireball,2010-10-05 07:05:00.000000,28.9408333,us
60,Syncronised lights over Coleman&#44 Texas,coleman,2010-11-21,-99.4261111,tx,60,1 min,6567,unknown,2010-10-05 20:30:00.000000,31.8272222,us
60,Twinkling multi-colored object stationary in night sky over east Texas,livingston,2010-11-21,-94.9327778,tx,60,hours,6568,light,2010-10-05 21:30:00.000000,30.7108333,us
10,I saw a dark v cloud fly over my head at 2000 mph,garland,2012-10-30,-96.6386111,tx,10,10 seconds,6617,chevron,2012-10-05 23:28:00.000000,32.9125000,us
300,Bright Red light moving very fast across sky then disappeared.,lewisville,2013-10-14,-96.9938889,tx,300,5 minutes,6650,light,2013-10-05 22:30:00.000000,33.0461111,us
300,Vertical&#44 symmetrical key-shaped or awl-shaped&#44 terrestrial (?) craft&#44 as outlined by 8-to-10 red lights.,angleton (5 miles north),2002-09-06,-95.4316667,tx,300,5 minutes,6673,cross,1999-10-06 20:35:00.000000,29.1691667,us
600,Bright object over HWY 290 Hempstead&#44 TX,hempstead,2005-10-11,-96.0780556,tx,600,10 min,6728,cigar,2005-10-06 18:50:00.000000,30.0972222,us
5,pulled into driveway after work and looked into the sky to notice the stars with it being a clear sky and all of a sudden an aircraft o,katy,2005-10-11,-95.8241667,tx,5,5 seconds,6731,unknown,2005-10-06 00:00:00.000000,29.7855556,us
300,Hugh triangle&#44 larger than 2 747&#39s put together. I observed it through 8 power binoclars. It was a very bright white color appx. 15&#44000,texarkana,2006-10-30,-94.0475,tx,300,5 min.,6737,triangle,2006-10-06 17:30:00.000000,33.4250000,us
3.8,Green spherical object with no trails of light behind it suggesting that it could have been a shooting star.,lubbock,2008-10-31,-101.8547222,tx,3.8,3.8 seconds,6771,sphere,2008-10-06 22:30:00.000000,33.5777778,us
120,Hovering lights above tree line in remote wooded area.,chalk hill,2010-11-21,-94.6508333,tx,120,1-2 minutes,6785,rectangle,2010-10-06 20:40:00.000000,32.3527778,us
900,burnt orange balls in the sky in Shackelford County Texas,moran,2010-11-21,-99.1655556,tx,900,about 15 minutes,6786,flash,2010-10-06 20:45:00.000000,32.5475000,us
1,A white light traveling  randomly at a very high rate of speed,san antonio,2011-12-12,-98.4933333,tx,1,1 sec.,6796,light,2011-10-06 04:49:00.000000,29.4238889,us
1800,On 10-6-11 in Bangs Texas&#44 there were about one hundred lights in the sky&#44 that seemed to light up at random and then after about 10 mi,bangs,2011-10-10,-99.1322222,tx,1800,30 minutes,6806,unknown,2011-10-06 21:00:00.000000,31.7169444,us
1800,On 10-6-11 in Bangs Texas there were about one hundred lights in the sky.  ((NUFORC Note:  Possible stars??  PD)),bangs,2012-05-13,-99.1322222,tx,1800,30 minutes,6807,unknown,2011-10-06 21:00:00.000000,31.7169444,us
180,Blue/Grey colored oval shape. The next day&#44 fast moving pulsing object. Texas.,katy,2013-10-14,-95.8241667,tx,180,2-3 minutes,6847,oval,2013-10-06 19:45:00.000000,29.7855556,us
180,It appeared from my vantage point to be like a large metorite but it was traveling too slow and the angle was all wrong. My best descri,austin,1999-11-09,-97.7427778,tx,180,3mins,6872,other,1999-10-07 04:00:00.000000,30.2669444,us
900,disk shaped object with cluster of lights,katy,2000-12-02,-95.8241667,tx,900,15 minutes,6880,disk,2000-10-07 22:00:00.000000,29.7855556,us
5760,Around 16:00 on 10.7.06&#44 I spotted a cylinder like object NNW of Arlington&#44 TX. I observed the object for around 10 min&#44 it didn&#39t appe,arlington,2006-10-30,-97.1077778,tx,5760,96 minutes,6934,cylinder,2006-10-07 16:02:00.000000,32.7355556,us
30,Very bright twin planet-like lights appearing to E/SE of Fort worth&#44 TX that faded out very fast.,fort worth,2010-11-21,-97.3205556,tx,30,30 seconds,6976,circle,2010-10-07 20:15:00.000000,32.7252778,us
7200,Lights over Paint Rock,paint rock,2010-11-21,-99.9197222,tx,7200,approx. 2 hrs.,6977,light,2010-10-07 21:00:00.000000,31.5083333,us
300,2 red lights appear and disappear in the southeast skys over Abilene.,abilene,2010-11-21,-99.7327778,tx,300,5 mins,6980,light,2010-10-07 22:35:00.000000,32.4486111,us
180,Amazing blue silvery saucer type object -amazingly beautiful,new braunfels,2011-12-12,-98.1241667,tx,180,2-3 min,6986,circle,2011-10-07 13:30:00.000000,29.7027778,us
1680,Witnessed 5 cigar shaped lights&#44 non blinking against sunset horizon moving north northwest.,bryan,2013-10-14,-96.3697222,tx,1680,28 minutes,7013,cigar,2013-10-07 19:28:00.000000,30.6741667,us
30,One minute after watching the space station I witnessed two different UFOs.,uvalde,2013-10-14,-99.7858333,tx,30,30 seconds,7016,unknown,2013-10-07 20:20:00.000000,29.2094444,us
240,UFO over north austin west to east no sound 300 mph 5000 ft and turned off light over east o pflugerville.,austin,2013-10-14,-97.7427778,tx,240,4 minutes,7018,unknown,2013-10-07 20:30:00.000000,30.2669444,us
10,Triangular shaped object moving from north to south.  Object was barely discernable from the night sky.  Leading edges faint orange. No,austin,1998-11-01,-97.7427778,tx,10,10 seconds,7031,triangle,1998-10-08 21:12:00.000000,30.2669444,us
960,Stationary object flashed white light about once every nine seconds from southern sky at a inclination of about 75 degrees.  We perceiv,tyler,1999-10-19,-95.3008333,tx,960,16 minutes,7037,flash,1999-10-08 22:00:00.000000,32.3511111,us
180,I was traveling from Lubbock&#44 TX to Cee Vee&#44 TX (Cottle County) and 17.4 miles from Matador&#44 TX&#44 on Friday&#44 10/08/04&#44 and I saw a large,motley/cottle counties,2004-10-27,-100.709787,tx,180,3 min,7082,diamond,2004-10-08 19:50:00.000000,34.128033,
2,A dark brown/black colored craft passed over Bryan&#44 Texas heading north and disappeared into the sky around 8:30 p.m.,bryan,2008-10-31,-96.3697222,tx,2,a few seconds,7117,chevron,2008-10-08 19:30:00.000000,30.6741667,us
480,Bright aura surrounding and moving with UFO. Killeen&#44 TX.,killeen,2012-10-30,-97.7275,tx,480,8 minutes,7190,light,2012-10-08 19:20:00.000000,31.1169444,us
30,I saw a UFO very clearly and can describe it to a tee.,seminole,2013-11-20,-102.6444444,tx,30,30 seconds,7227,rectangle,1992-10-09 08:00:00.000000,32.7188889,us
180,I was walking with my dog in a clear night&#44 when I saw somthing mocing in the sky&#44 without a noise&#44 like an airplane&#44 moving straight f,harker heigts,1999-10-19,-97.659738,tx,180,3 min,7246,other,1999-10-09 22:00:00.000000,31.08351,
180,one light that stretched into 3 white lights&#44 with a red light on the left&#44 very suddenly,austin,2004-12-14,-97.7427778,tx,180,1-3 minutes,7274,changing,2004-10-09 00:35:00.000000,30.2669444,us
180,Driving from Denton&#44 TX to Corinth&#44 TX shiny saucer appeared next to airplanes,denton,2005-10-11,-97.1327778,tx,180,2 - 3 minutes,7281,disk,2005-10-09 14:12:00.000000,33.2147222,us
10,Boomerang-shaped UFO over Plano&#44 TX,plano,2007-11-28,-96.6986111,tx,10,10 seconds,7302,other,2007-10-09 20:40:00.000000,33.0197222,us
180,3 mysterious lights in southern sky moving quickly westward,mesquite,2009-01-10,-96.5988889,tx,180,3 minutes,7312,cylinder,2008-10-09 08:35:00.000000,32.7666667,us
10,White oval object  moving with incredible speed to the west.,terrell (close to),2008-10-31,-96.275,tx,10,10 seconds,7315,oval,2008-10-09 13:00:00.000000,32.7358333,us
40,Moving &quot;star&quot; sighted over McKinney Texas at 20:30 moving from the northwest to the southwest.,mckinney,2008-10-31,-96.615,tx,40,2/3 minutes,7317,light,2008-10-09 20:30:00.000000,33.1975000,us
600,Cylindrical craft  with 3 lights seen over Dallas&#44 10.09.08,plano,2008-10-31,-96.6986111,tx,600,10 minutes,7318,cylinder,2008-10-09 20:40:00.000000,33.0197222,us
900,Unexplained lights over West Texas,aspermont,2009-12-12,-100.2269444,tx,900,15 minutes,7336,light,2009-10-09 20:30:00.000000,33.1333333,us
5,Incredibly bright green fireball sighted south of San Angelo&#44 Texas.  ((NUFORC Note:  Possible meteor??  PD)),san angelo,2010-11-21,-100.4366667,tx,5,3-5 sec,7341,fireball,2010-10-09 01:09:00.000000,31.4636111,us
30,Elongated orange object moving rapidly from west to south then coming to a near stop before slowly continuing,ben wheeler,2010-11-21,-95.7036111,tx,30,30 seconds,7356,triangle,2010-10-09 20:20:00.000000,32.4458333,us
5,Large&#44 bright&#44 orange&#44 fireball-like sphere seen in San Antonio TX night sky,san antonio,2010-11-21,-98.4933333,tx,5,3 - 5 seconds,7362,fireball,2010-10-09 21:42:00.000000,29.4238889,us
180,On the horizon a oblong shape with srobing lights.  It hovered a hands width above the rest for 2 minutes and quickly dipped below the,mineral wells,2012-10-30,-98.1125,tx,180,3 minutes,7391,rectangle,2012-10-09 08:49:00.000000,32.8083333,us
240,Bright white diamond shaped light,san antonio,2012-10-30,-98.4933333,tx,240,2-4 minutes,7397,diamond,2012-10-09 20:15:00.000000,29.4238889,us
300,Orange Orbs silently traveling in a group across the sky.,grand prairie,2013-10-14,-96.9975,tx,300,5 minutes,7416,oval,2013-10-09 20:14:00.000000,32.7458333,us
4,The date was early 1947 before Arnold&#39s &quot;flying saucers&quot;.  I was ten years old&#44 ridding in the front seat of our car next to the passan,conroe,2005-04-16,-95.4558333,tx,4,3 to4 sec.,7429,other,1947-01-10 20:00:00.000000,30.3116667,us
300,Several unexplained incidents reported by family and friends in Crosby Texas during the early 80&#39s.,crosby,2004-01-17,-95.0619444,tx,300,< 5 min,7441,cylinder,1983-01-10 20:00:00.000000,29.9116667,us
